"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"111","2","BLM1_fit","tauy",1370.36873518667,120.473255160744,1157.59201089085,1317.59434194253,1377.31191009863,1440.06211602081,1562.7291603104,1.02637682214925,610
"112","2","BLM1_fit_NoErrors","alpha",0.154108003947692,0.0112836382705286,0.145343630351041,0.150956982604478,0.153956407347237,0.157033017606808,0.162559109817212,1.12611505226763,1500
"113","2","BLM1_fit_NoErrors","beta",0.0393882038720973,0.000957918332244931,0.0386125846019089,0.0391272364679408,0.0394029181528723,0.0396788710991824,0.0401982931955911,1.20477906039183,1500
"114","2","BLM1_fit_NoErrors","deviance",-2915.09116579249,60.4766390632505,-2945.86147527946,-2928.48698138379,-2918.06672363439,-2907.40899657457,-2883.5515149444,1.0922629594114,1500
"115","2","BLM1_fit_NoErrors","tau",1370.14732899977,90.8138471205389,1221.33388675654,1319.43733792976,1369.84397881219,1423.98218478347,1525.01942213757,1.07308424313817,1500
"116","1","BLM1_fit","alpha",0.196827867094938,0.0650270164012076,0.0483517083425767,0.174732028266512,0.199797707981135,0.246002131253475,0.299353894814177,2.36633391938322,4
"117","1","BLM1_fit","beta",0.0354222210766659,0.00542170369785886,0.0269386431186999,0.0313670565093554,0.0351320023145863,0.037239802187487,0.0477514681402314,3.07400876022074,4
"118","1","BLM1_fit","deviance",-2242.71258653534,31.2023270995103,-2301.49712602863,-2264.05536271926,-2242.53051300113,-2221.78748647838,-2181.04828569251,1.00856355687132,250
"119","1","BLM1_fit","tauy",858.129322555077,81.3873373246297,707.097413445921,803.371781239683,854.346431925032,912.851991237633,1015.05488220357,1.0355178131942,63
"120","1","BLM1_fit_NoErrors","alpha",0.106503985570433,0.0535905138540929,0.0203317237975338,0.0773412001637171,0.108091870613012,0.137503312359356,0.192245224277881,1.02104173383871,1500
"121","1","BLM1_fit_NoErrors","beta",0.0429459525335291,0.00450576837401783,0.0357289233418551,0.0403783947778775,0.0428196750747769,0.0453689749916245,0.0501534541891784,1.00198364715921,1500
"122","1","BLM1_fit_NoErrors","deviance",-1198.73905678206,27.6560780697824,-1230.101935199,-1211.09533240435,-1199.85891741382,-1188.81004109108,-1164.62506500682,1.02776665151338,1500
"123","1","BLM1_fit_NoErrors","tau",903.43722507078,86.3761947280082,747.385004953645,847.965639007693,901.974372116778,957.661826556994,1075.18096912364,1.01289262640748,1500
"124","1","BLM1_fit","alpha",0.174443007248605,0.0344412254896184,0.104098834003255,0.150536861930416,0.172091150093648,0.198654204665974,0.248290365086961,1.39005748236891,10
"125","1","BLM1_fit","beta",0.0370989846336388,0.00287189307007277,0.0308411984584695,0.0350494769250225,0.0373271702101253,0.0391050672412032,0.0429624144896817,1.41258494647124,9
"126","1","BLM1_fit","deviance",-2270.94542859471,31.2920964347795,-2328.9313045135,-2292.14113478164,-2271.82678688265,-2250.42062347566,-2209.25220122704,1.00166202123082,1200
"127","1","BLM1_fit","tauy",909.699341375549,85.8876643861223,760.797601091611,851.663176928426,909.221273970236,963.193009249833,1082.71961684455,1.01724532340191,1100
"128","1","BLM1_fit_NoErrors","alpha",0.131568574275739,0.0749373313943291,0.0481805257369379,0.100287409051995,0.130940121867187,0.160482498306096,0.215756913023972,1.12590829509292,680
"129","1","BLM1_fit_NoErrors","beta",0.0406719632727446,0.00611270733401091,0.0336377600377478,0.0381953261059485,0.0407093414819433,0.0432688388769591,0.0476530217807191,1.11905720754858,670
"130","1","BLM1_fit_NoErrors","deviance",-1219.0547433041,35.8886280660369,-1254.27888563444,-1232.40965162736,-1220.84913536429,-1209.24399285605,-1184.58464666004,1.04835728885184,1500
"131","1","BLM1_fit_NoErrors","tau",946.599994092157,92.595571749926,787.669672942882,890.435766651439,943.625014558717,1005.99795086351,1127.78349571239,1.02998021841457,1500
"132","1","BLM1_fit","alpha",0.216401087221655,0.0540388865171228,0.105204311439083,0.181219739441721,0.2178711135234,0.259304387301101,0.306776728709158,1.70456263138718,6
"133","1","BLM1_fit","beta",0.0335832432744038,0.00451948359521626,0.0260309766720907,0.0299597053159947,0.0334162901103704,0.0364820409469122,0.0428110128618509,1.74209135028747,6
