Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
this study,Tripati Lab Synthetics,,,,,,,,10C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.611,0.009,10,12.47288356,0.5,0.044,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,17,0.599,0.008,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,40C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,23,0.569,0.008,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,5C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.655,0.007,5,12.92533689,0.5,0.046,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,CA 83 10C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.619,0.01,10,12.47288356,0.5,0.044,,,70/90,8.3,
this study,Tripati Lab Synthetics,,,,,,,,CA 83 15C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.614,0.009,15,12.04377829,0.5,0.042,,,70/90,8.3,
this study,Tripati Lab Synthetics,,,,,,,,CA 83 25C B',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.575,0.009,25,11.24942624,0.5,0.038,,,70/90,8.3,
this study,Tripati Lab Synthetics,,,,,,,,CA 90 5C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,13,0.656,0.008,5,12.92533689,0.5,0.046,,,70/90,9,
this study,Tripati Lab Synthetics,,,,,,,,CA 95 5C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,12,0.665,0.006,5,12.92533689,0.5,0.046,,,70/90,9.5,
this study,Tripati Lab Synthetics,,,,,,,,40 C Tank 2',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.554,0.012,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,40 C Tank 3',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.557,0.007,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,40 C Tank 4',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.543,0.007,40,10.19753414,1,0.065,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,UCLA Tank 1 25 C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.618,0.009,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,UCLA Tank 2 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.581,0.004,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,UCLA Tank 3 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.601,0.014,25,11.24942624,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,UCLA Tank 4 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,11,0.598,0.01,25,11.24942624,0.5,0.038,,,70,,
2021,Defliese and Tripati,,,,,,,,25C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,34,0.609,0.012,25.000,11.24942624,0.5,0.038,,,70/90,,
2021,Defliese and Tripati,,,,,,,,25C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.609,0.005,25.000,11.24942624,0.5,0.038,,,70/90,,
2021,Defliese and Tripati,,,,,,,,5C Aragonite',A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,32,0.661,0.008,5.000,12.92533689,0.5,0.046,,,70/90,,
2021,Defliese and Tripati,,,,,,,,5C Calcite',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,26,0.663,0.007,5.000,12.92533689,0.5,0.046,,,70/90,,
2021,Defliese and Tripati,,,,,,,,70C Aragonite,A,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.528,0.021,70.000,8.492430347,1,0.049,,,70/90,,
this study,Tripati Lab Synthetics,,,,,,,,70C Calcite,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,16,0.526,0.016,70,8.492430347,1,0.049,,,70/90,,
this study,Tripati Lab Synthetics,,,,,,,,DC-1,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.596,0.003,24.600,11.27967171,0.5,0.038,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DC-15,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.65,0.003,15.000,12.04377829,0.5,0.042,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DC-2,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.671,0.011,2.000,13.20872705,0.5,0.048,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DC-3 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.618,0.01,21.700,11.50264551,0.5,0.039,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DC-3 tube,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.616,0.007,21.700,11.50264551,0.5,0.039,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DSC-4 bulk,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.618,0.007,19.700,11.66029514,0.5,0.040,,,70,,
this study,Tripati Lab Synthetics,,,,,,,,DSC-4 stir bar,A,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.612,0.01,19.700,11.66029514,0.5,0.040,,,70,,
2015,Tripati,,,,,,,,CA-H-1,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.713,0.009,0.5,13.35392999,0.5,0.049,,,90,,
2015,Tripati,,,,,,,,25 hdi-1-2,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.620,0.0085,25,11.24942624,0.5,0.038,,,90,,
2015,Tripati,,,,,,,,25 evaps,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.606,0.003112179,25,11.24942624,0.5,0.038,,,90,,
2015,Tripati,,,,,,,,NL_UCLA_10,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.610,0.014,27,11.10000833,0.5,0.037,,,90,,
2015,Tripati,,,,,,,,NL_18,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.620,0.018,30,10.88140199,0.5,0.036,,,90,,
2015,Tripati,,,,,,,,NL_1112,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,2,0.568,0.010371464,40,10.19753414,0.5,0.032,,,90,,
2015,Tripati,,,,,,,,NL_353637,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.569,0.016032188,40,10.19753414,0.5,0.032,,,90,,
2015,Tripati,,,,,,,,NL_UCLA_4,C,Caltech,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.534,0.009,50,9.576166301,0.5,0.030,,,90,,
this study,Tripati Lab Synthetics,,,,,,,,C10',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.552,0.005,40,10.19753414,0.5,0.032,,,90,9,
this study,Tripati Lab Synthetics,,,,,,,,C11 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.571,0.01,40,10.19753414,0.5,0.032,,,25,9,
this study,Tripati Lab Synthetics,,,,,,,,C11 90C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.598,0.012,40,10.19753414,0.5,0.032,,,90,9,
this study,Tripati Lab Synthetics,,,,,,,,C24',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.680,0.01,5,12.92533689,0.5,0.046,,,90,8.3,
this study,Tripati Lab Synthetics,,,,,,,,C39 25C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.591,0.014,25,11.24942624,0.5,0.038,,,25,8.3,
this study,Tripati Lab Synthetics,,,,,,,,C39 90C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,1,0.623,0.013,25,11.24942624,0.5,0.038,,,90,8.3,
this study,Tripati Lab Synthetics,,,,,,,,C49 70C',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,27,0.659,0.004,5,12.92533689,0.5,0.046,,,70,8.3,
this study,Tripati Lab Synthetics,,,,,,,,C49',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.666,0.006,5,12.92533689,0.5,0.046,,,70,8.3,
this study,Tripati Lab Synthetics,,,,,,,,C52',C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,3,0.587,0.002,25,11.24942624,0.5,0.038,,,90,8.3,
2021,Luccarelli ,,,,,,,,DH-2 Average,C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,74,0.566,0.003,33.7,10.62056802,0.8,0.055,,,70/90,,
in prep,Griffiths,Hippoglossus,Hippoglossus,Hippoglossus hippoglossus,Hippoglossus,Hippoglossus hippoglossus,,,AK-HIP',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.654,0.01,7,12.74144683,3,0.269,,,90,,
in prep,Griffiths,Ophiodon,Ophiodon,Ophiodon elongatus,Ophiodon,Ophiodon elongatus,,,AK-OPH',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.678,0.001,7,12.74144683,3,0.269,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,BS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.615,0.009,17.7,11.82120813,0.7,0.057,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus limbatus,Carcharhinus,Carcharhinus limbatus,,,BS-SA-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.622,0.04,17.7,11.82120813,0.7,0.057,,,90,,
in prep,Griffiths,Odontospis,Odontospis,Odontospis ferox,Odontospis,Odontospis ferox,,,ODO-FER',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.643,0.01,13.5,12.17015495,4.5,0.373,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,STS-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.602,0.005,25,11.24942624,1,0.075,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,STS-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.005,25,11.24942624,1,0.075,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,STS-2',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.588,0.009,25,11.24942624,1,0.075,,,90,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,TS-SA-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,2,0.603,0.002,19.5,11.67623812,1.2,0.095,,,90,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,MK-NJ-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.603,0.011,20,11.63644183,4,0.311,,,90,,
in prep,Griffiths,Isurus,Isurus,Isurus oxyrinchus,Isurus,Isurus oxyrinchus,,,JP-OXY',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.008,23,11.40188158,4,0.302,,,90,,
in prep,Griffiths,Carcharhinus,Carcharhinus,Carcharhinus brevipinna,Carcharhinus,Carcharhinus brevipinna,,,SP-FL-1',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,1,0.58,0.041,28,11.02641325,3,0.216,,,90,,
in prep,Griffiths,Galeocerdo ,Galeocerdo ,Galeocerdo cuvier,Galeocerdo ,Galeocerdo cuvier,,,GAL-CUV',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,5,0.601,0.016,19.5,11.67623812,1.2,0.095,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,Long Aqua',Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.59,0.015,23.6,11.35582117,1,0.076,,,90,,
in prep,Griffiths,Carcharias,Carcharias,Carcharias taurus,Carcharias,Carcharias taurus,,,AQ-TAR,Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.57,0.013,26,11.17434268,1,0.074,,,90,,
2007,Came,,Arctica,Arctica islandica,,,,,S-1,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.629,0.014,8,12.65096995,1.2,0.107,,,25,,
2007,Came,,Chlamys,Chlamys islandica,,,,,S-6,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.636,0.01,3.6,13.05643891,1.2,0.112,,,25,,
2007,Came,,Paphya,Paphya crassiscula,,,,,S-7,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.570,0.004,28,11.02641325,1.2,0.087,,,25,,
2017,Came,,,,,,,,4-86_5 D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.387,0.013,123.6,6.35281384,1,0.032,,,90,,
2017,Came,,,,,,,,4-86_5 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.378,0.016,175.9,4.959188298,7.3,0.157,,,90,,
2017,Came,,,,,,,,6-184 D2B,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.453,0.006,103.1,7.063939692,6.2,0.227,,,90,,
2017,Came,,,,,,,,6-216 D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.340,0.016,129.4,6.171068086,8.5,0.253,,,90,,
2017,Came,,,,,,,,P184-D3,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.383,0.018,135.9,5.976503883,11.2,0.314,,,90,,
2017,Came,,,,,,,,R1-116-D2,D,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.424,0.028,73.4,8.326609423,3.2,0.152,,,90,,
in revision,Prasanna,Patagonotothen ramsayi,,,,,,,11070_003,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.656,0.025825,5.6,12.86975407,2,0.183,,,70,,
in revision,Prasanna,Lutjanus malabaricus,,,,,,,26509,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.594,0.006651,25,11.24942624,3,0.223,,,70,,
in revision,Prasanna,Coelorinchus coelorhynchus,,,,,,,58251_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.639,0.012529,9.7,12.49935589,2,0.175,,,70,,
in revision,Prasanna,Lutjanus synagris,,,,,,,58825_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.574,0.01383,27,11.10000833,10,0.704,,,70,,
in revision,Prasanna,Reinhardtius hippoglossoides,,,,,,,58834_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.639,0.004108,3.4,13.07533048,2,0.187,,,70,,
in revision,Prasanna,Gadus Morhua,,,,,,,58835_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.642,0.007323,7.5,12.6960875,2,0.179,,,70,,
in revision,Prasanna,Pogonias cromis,,,,,,,58836_001,A,UCLATripati,NonForaminifera,1,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.606,0.013483,23,11.40188158,5,0.375,,,70,,
in prep,Bricker,,Monilearia,monilifera,,,,,LGA-2-1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,61,0.608,0.0096,,11.438,,0.3,,,90,,
in prep,Bricker,,Theba,geminata,,,,,LGA-3-1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,60,0.604,0.00847,,11.438,,0.3,,,90,,
in prep,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,Holl  S9,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,21,0.619,0.01004,,11.722,,0.3,,,90,,
in prep,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,Nuss MM S11,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,36,0.616,0.00821,,11.781,,0.3,,,90,,
in prep,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,OfG MM S1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,16,0.609,0.00666,,11.914,,0.3,,,90,,
in prep,Bricker,,,"Likely Bradybaena sp., Helicopsis sp., Helicondonta sp., Cepea sp., Trichea sp., and Zebrina sp.",,,,,Zaj MM S1,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,9,0.613,0.00483,,11.754,,0.3,,,90,,
in prep,Bricker,,,Cathaica sp.,,,,,Lingtai S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,33,0.610,0.00942,,11.568,,0.3,,,90,,
in prep,Bricker,,,Cathaica sp.,,,,,Mangshan S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,29,0.590,0.0067,,11.14,,0.3,,,90,,
in prep,Bricker,,,Cathaica sp.,,,,,Xifeng S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,52,0.596,0.00661,,11.42,,0.3,,,90,,
in prep,Bricker,,,Cathaica sp.,,,,,Yichuan S M 01,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Non-lake,NonCorals,23,0.593,0.0088,,11.597,,0.3,,,90,,
2021,Fiebig,,,,,,,,Laghetto Basso LGB-2,C,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,9,0.667,0.003,7.9,12.6600,0.02,0.00,,,90,,
2021,Fiebig,,,,,,,,DHC2-8 total,C,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,22,0.578,0.002,33.7,10.6206,0.2,0.01,,,90,,
2021,Fiebig,,,,,,,,CA 120,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.403,0.005,120,6.4697,2,0.07,,,90,,
2021,Fiebig,,,,,,,,CA 170,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.344,0.004,170,5.0921,2,0.05,,,90,,
2021,Fiebig,,,,,,,,CA 200,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.325,0.003,200,4.4669,2,0.04,,,90,,
2021,Fiebig,,,,,,,,CA 250A,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,5,0.295,0.004,250,3.6538,2,0.03,,,90,,
2021,Fiebig,,,,,,,,CA 250B,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.295,0.004,250,3.6538,2,0.03,,,90,,
2021,Fiebig,,,,,,,,CM 351 total,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,17,0.201,0.002,727,0.9997,10,0.02,,,90,,
2021,Fiebig,,,,,,,,ETH 1-1100,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.179,0.003,1100,0.5304,10,0.01,,,90,,
2021,Fiebig,,,,,,,,ETH 2-1100,C,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.184,0.003,1100,0.5304,10,0.01,,,90,,
in prep,Tripati Lab Synthetics,,,,,,,,70C,C,UCLATripati,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,8,0.488,0.005,70,8.4924,0.5,0.02,,,90,,
