Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,CDESorICDES,LARGEorSMALL,SyntheticVSForam,BenthicPlanktic
in prep,Arnold,Lake Carbonate - Bivalve,,Corbicula,,,,,,Bivalve - 'Vail Avg',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,6,0.589,0.014,24.5,11.28725213,1.5,0.113,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Bivalve,,,,,,,,Bivalves2 - Wulungu Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,2,0.611,0.002,21.7,11.50264551,2.4,0.185,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropod - 'LFSCR - Left Fork Santa Clara River',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.619,0.01,13,12.21272279,3,0.252,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,Pyrgulopsis,,,,,,Gastropod - 'Painter Spring - A',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,4,0.627,0.007,12.5,12.25551436,3,0.253,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropod - 'WMM2 - A',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.596,0.006,20,11.63644183,2,0.157,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,Pyrgulopsis,,,,,,Gastropod - 'Modern Stagnicola - Clear Lake',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,7,0.616,0.002,15,12.04377829,3,0.247,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropod - 'Cohen Gast Tang',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,15,0.581,0.007,26.9,11.10740833,2,0.147,3.4,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropod - 'TOW Avg',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,14,0.573,0.003,29,10.95354767,1,0.072,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropod - 'DK-93-07 Avg',A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,5,0.641,0.004,8,12.65096995,3,0.266,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods1 - CJ,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,6,0.608,0.004,17.9,11.80496742,2,0.161,-2.5,,90,,YANG,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods1 - T-16,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,13,0.638,0.009,12.8,12.22981249,1.9,0.161,-6.9,,90,,YANG,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods1 - YAM 16-2,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.643,0.01,11.9,12.30716177,1.5,0.129,-15.8,,90,,YANG,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods1 - YAM 16-3,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,11,0.643,0.006,11.9,12.30716177,1.5,0.129,,,90,,YANG,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,Lymnaeid,,,,,,nrc 10-108-2,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.621,0.01,12.8,12.22981249,1.9,0.161,-5.4,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,Radix,,,,,,Tsangpo 27,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.621,0.01,12.8,12.22981249,1.9,0.161,-17,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,"Lymnaeid, Gyraulus,",,,,,,Zhongba 10-7-2,A,Caltech,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,1,0.629,0.011,12.8,12.22981249,1.9,0.161,-9.9,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods3 - Bosten Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,4,0.611,0.008,22.9,11.40958555,2.4,0.183,-8,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods3 - Cuona Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,2,0.629,0.009,15.7,11.98547516,2.4,0.197,-8.8,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods3 - Dajia Co,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.627,0.005,9.8,12.49052243,2.4,0.209,-7.1,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods3 - Jinzihai Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,3,0.596,0.005,17.4,11.84563211,2.4,0.193,-8.6,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Gastropod,,,,,,,,Gastropods3 - Wulungu Lake,A,UCLATripati,NonForaminifera,2,2,Natural,Mollusk,Lake,NonCorals,2,0.613,0.01,21.7,11.50264551,2.4,0.185,-4.7,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Micrite - 'Andy Cohen - 2A' LAGUNA,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,1,0.625,0.012,14.6,12.07728557,2,0.166,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - Abiotic,,,,,,,,Micrite - 'Andy Cohen - 2B' MAR,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.611,0.004,14,12.12780928,2,0.167,0.8,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Ooid - 'Spiral Jetty',A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,17,0.599,0.006,27.7,11.04841473,2,0.145,-4,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Ooid - 'Antelope Island',A,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.603,0.006,26.1,11.1668757,2,0.148,-1,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Tufa - 'ModernPlayaSV',C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,1,0.63,0.005,19,11.7162389,3.7,0.291,,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Tufa - 'WLTT - ZA',C,UCLATripati,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,9,0.602,0.003,24.1,11.31765037,4,0.299,0.5,,90,,,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Kailas,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,6,0.596,0.006,15,12.04377829,2,0.165,-4.7,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Tufa3 - 'CR - Lake Crowley CA',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.619,0.003,18.5,11.7564456,3,0.238,,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Tufa3 - 'ME - Lake Mead NV',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,3,0.622,0,28.2,11.01178208,3,0.216,,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Arnold,Lake Carbonate - BioMediated,,,,,,,,Tufa3 - 'MO - Mono Lake CA',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,2,0.607,0.002,19.4,11.68422187,3,0.236,,,90,,HUNTINGTON,ICDES,Large,Neither,
in prep,Flores,Elephant,Elephas,maximus indicus,Elephas,Elephas maximus indicus,,,,Elephant E,Apatite,UCLATripati,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,6,0.559,0.01048491,37,10.39576441,1,0.067,,,70,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Ceratotherium,simum,Ceratotherium,Ceratotherium simum,,,,White Rhinoceros,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,10,0.58,0.008,37,10.39576441,1,0.067,,,90,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Elephas,maximus indicus,Elephas,Elephas maximus indicus,,,,Indian Elephant,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,4,0.566,0.007,37,10.39576441,1,0.067,,,90,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Crocodylus ,niloticus,Crocodylus,Crocodylus niloticus,,,,Nile Crocodile,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,10,0.589,0.008,28,11.02641325,3,0.216,,,90,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Alligator,mississippiensis,Alligator,Alligator mississippiensis,,,,American Alligator,Apatite,Caltech,NonForaminifera,2,1,Natural,NonMollusk,Non-lake,NonCorals,8,0.594,0.007,28,11.02641325,3,0.216,,,90,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Carcharias ,taurus,Carcharias,Carcharias taurus,,,,Sand Tiger Shark,Apatite,Caltech,NonForaminifera,1,1,Natural,NonMollusk,Non-lake,NonCorals,5,0.596,0.011,23.6,11.35582117,1,0.076,,,90,,,ICDES,Large,Neither,
2010,Eagle,Teeth,Carcharias ,taurus,Carcharias,Carcharias taurus,,,,Sand Tiger Shark,Apatite,Caltech,NonForaminifera,1,1,Natural,NonMollusk,Non-lake,NonCorals,3,0.595,0.014,25.3,11.22682191,1,0.075,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Arctica,islandica,,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.714,0.011,5,12.92533689,0.5,0.046,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Arctica,islandica,,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.614,0.014,10,12.47288356,0.5,0.044,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Arctica,islandica,,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.625,0.012,15,12.04377829,0.5,0.042,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus ,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.632,0.02,12,12.29853123,0.5,0.043,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus ,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.62,0.014,15,12.04377829,0.5,0.042,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.632,0.007,8,12.65096995,0.5,0.045,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.657,0.003,10,12.47288356,0.5,0.044,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.595,0.003,20,11.63644183,0.5,0.04,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.605,0.025,25,11.24942624,0.5,0.038,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,edulis,,,,,,Mytilus edulis,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.717,0.011,5,12.92533689,0.5,0.046,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.65,0.016,10,12.47288356,0.5,0.044,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,5,0.635,0.008,15,12.04377829,0.5,0.042,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.619,0.013,18,11.79685961,0.5,0.04,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Pecten ,maximus,,,,,,Pecten maximus,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.632,0.008,20,11.63644183,0.5,0.04,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Argopecten,irradians,,,,,,Argopecten irradians,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,9,0.625,0.006,25,11.24942624,0.5,0.038,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mercinaria ,mercinaria,,,,,,Mercinaria mercinaria,A>>C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,13,0.637,0.006,8,12.65096995,0.5,0.045,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mya,arenaria,,,,,,Mya arenaria,A>>C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,6,0.6,0.007,25,11.24942624,0.5,0.038,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Crassostrea,virginica,,,,,,Crassostrea virginica,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.597,0.005,25,11.24942624,0.5,0.038,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Laternula,elliptica,,,,,,Laternula elliptica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,14,0.694,0.017,-1,13.50154048,1,0.099,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Adamssium,colbecki,,,,,,Adamssium colbecki,C,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,11,0.695,0.012,-1,13.50154048,1,0.099,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,sp.,,,,,,Mytilus sp.,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.646,0.005,8,12.65096995,1,0.09,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mytilus,sp.,,,,,,Mytilus sp.,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,7,0.649,0.009,8,12.65096995,1,0.09,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Arctica,islandica,,,,,,Arctica islandica,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,13,0.643,0.003,9,12.56145338,1,0.089,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Mylitus ,californianus,,,,,,Mylitus californianus,C>A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,2,0.642,0.024,21,11.55745722,0.5,0.039,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Tridacna ,gigas,,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.606,0.019,29,10.95354767,1,0.072,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Tridacna ,gigas,,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,4,0.604,0.014,28,11.02641325,1,0.073,,,90,,,ICDES,Large,Neither,
2013,Eagle,Mollusks,Tridacna,gigas,,,,,,Tridacna gigas,A,Caltech,NonForaminifera,1,2,Natural,Mollusk,Non-lake,NonCorals,3,0.577,0.011,28,11.02641325,1,0.073,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Alligator ,mississippiensis,,,,,,American alligator,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.586,0.007,31,10.80996676,2,0.141,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Crocodylus ,acutus,,,,,,American crocodile',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.578,0.005,31,10.80996676,2,0.141,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Irena,puella,,,,,,Asian fairy bluebird',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.537,0.008,41,10.13271603,0.5,0.032,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Tyto ,alba,,,,,,Barn owl',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.561,0.004,38.7,10.28273168,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Gallus,gallus domesticus,,,,,,Chicken,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.558,0,41.5,10.10053849,0.5,0.032,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Pantherophis ,guttatus,,,,,,Corn snake',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.615,0.013,28,11.02641325,1,0.073,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Dromaius ,novaehollandiae,,,,,,Emu,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.572,0.003,38,10.32905023,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Chelonoidis,nigra,,,,,,Galapagos tortoise,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.585,0.007,30,10.88140199,2,0.142,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Vanellus ,miles,,,,,,Masked lapwing,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.576,0.008,42,10.06851397,0.5,0.032,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Varanus ,gouldii,,,,,,Monitor lizard',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.644,0.006,34.9,10.53798494,2.8,0.189,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Crocodylus ,niloticus,,,,,,Nile Crocodile',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.594,0.018,27.5,11.06311899,0.5,0.037,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Struthio,camelus,,,,,,Ostrich egg',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.561,0.002,39.1,10.25640368,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Spheniscus ,magellanicus,,,,,,Penguin',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.565,0.009,37.8,10.34234159,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Columba,livia,,,,,,Rock pigeon,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.56,0.004,41,10.13271603,0.5,0.032,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Odontophorus,melanotis,,,,,,Quail,C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.529,0.01,41.5,10.10053849,0.5,0.032,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Geochelone ,radiata,,,,,,Radiated tortoise',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.577,0.008,32.5,10.70412568,1.5,0.104,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Pipilo ,erythrophtalmus,,,,,,Sparrow',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.54,0.015,43.3,9.985959491,0.5,0.031,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Cygnus,atratus,,,,,,Swan',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.55,0.013,39,10.26297619,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Cathartes ,aura,,,,,,Turkey vulture',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.545,0.018,39.9,10.20405014,0.5,0.033,,,90,,,ICDES,Large,Neither,
2015,Eagle,Eggshells,Podocnemis ,sp.,,,,,,Turtle',C,Caltech,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.593,0.009,30,10.88140199,2,0.142,,,90,,,ICDES,Large,Neither,
2021,Anderson,,,,,,,,,IPGP_100-A3,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.4272,0.012,102.3,7.094075115,2,0.075,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,IPGP_250-A5,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.2747,0.012,252.1,3.62466503,2,0.027,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,IPGP_350-A9,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.2319,0.0113842,351.4,2.563690385,2,0.016,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,IPGP_80-1,D,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.495,0.0113842,80.2,8.009212356,1,0.045,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,ETH-1-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.1778,0.0113842,1100,0.530351788,10,0.008,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,ETH-2-1100-SAM,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,10,0.1915,0.0113842,1100,0.530351788,10,0.008,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,HT_25C,C,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.6097,0.012,25,11.24942624,2,0.149,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,HT_80C,A,MIT,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,9,0.4872,0.012,80,8.018286665,2,0.09,,,70,,,ICDES,Small,Synthetic,
2021,Anderson,,,,,,,,,AQUA_BORRA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.5766,0.010854408,36.1,10.45636136,0.1,0.007,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,BUK_4,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.5405,0.012,54.9,9.29222925,0.1,0.006,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,CANARIAN,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.5835,0.012727922,33.8,10.61364908,0.1,0.007,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,CANNATOPPA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.6278,0.012727922,11,12.3852472,0.1,0.009,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,IGAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.4746,0.0113842,75,8.250251751,0.1,0.005,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,LAPIGNA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.6212,0.012,12.5,12.25551436,0.1,0.009,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,NG_2,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.505,0.012,60.4,8.988311398,0.1,0.005,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,P5_SUMMER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.633,0.012,12,12.29853123,0.1,0.009,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,P5_WINTER,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.635,0.0113842,5,12.92533689,0.1,0.009,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,SARTEANO,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.594,0.012,20.7,11.58106795,0.1,0.008,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,SZAL,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.654,0.012,11,12.3852472,0.1,0.009,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,TURA,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.409,0.012,95,7.378199439,0.1,0.004,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,LF2012-9_7-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.663,0.018,2.5,13.16085203,1,0.095,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,LF2012-D1-A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,4,0.658,0.018,2.5,13.16085203,1,0.095,,,70,,,ICDES,Small,Neither,
2021,Anderson,,,,,,,,,LJ2010-12A-Z1A,C,MIT,NonForaminifera,2,2,Natural,NonMollusk,Lake,NonCorals,13,0.668,0.009984604,0.5,13.35392999,1,0.097,,,70,,,ICDES,Small,Neither,
